station_european_code,component_code,component_name,component_caption,statistics_year,statistic_shortname,statistic_name,statistic_value,statistics_percentage_valid,statistics_number_valid
IASI,12,Lead (aerosol),Pb,2012,P98,98 percentile,120,"96,995",355
IASI,12,Lead (aerosol),Pb,2012,Max,maximum,150,"96,995",355
IASI,14,Cadmium (aerosol),Cd,2009,P50,50 percentile,260,"79,452",290
IASI,14,Cadmium (aerosol),Cd,2009,Mean,annual mean,357,"79,452",290
IASI,14,Cadmium (aerosol),Cd,2009,P95,95 percentile,890,"79,452",290
IASI,14,Cadmium (aerosol),Cd,2009,P98,98 percentile,"1,130","79,452",290
IASI,14,Cadmium (aerosol),Cd,2009,Max,maximum,"4,340","79,452",290
IASI,14,Cadmium (aerosol),Cd,2011,P50,50 percentile,710,"79,726",291
IASI,14,Cadmium (aerosol),Cd,2011,Mean,annual mean,870,"79,726",291
IASI,14,Cadmium (aerosol),Cd,2011,P95,95 percentile,"1,970","79,726",291
IASI,14,Cadmium (aerosol),Cd,2011,P98,98 percentile,"2,630","79,726",291
IASI,14,Cadmium (aerosol),Cd,2011,Max,maximum,"3,280","79,726",291
IASI,14,Cadmium (aerosol),Cd,2012,P50,50 percentile,520,"96,995",355
IASI,14,Cadmium (aerosol),Cd,2012,Mean,annual mean,674,"96,995",355
IASI,14,Cadmium (aerosol),Cd,2012,P95,95 percentile,"1,710","96,995",355
IASI,14,Cadmium (aerosol),Cd,2012,P98,98 percentile,"2,070","96,995",355
